id,name,url,preview_ingredients,ingredients,steps,combined_text,image_path
473407,炒山蘇,https://icook.tw/recipes/473407,山蘇、蔭樹子、小魚乾、蒜頭、米酒,山蘇一盒 | 蔭樹子2茶匙 | 小魚乾適量 | 蒜頭3瓣 | 米酒適量,"山蘇洗淨後由尖部開始往下掰折成適口大小，掰到粗梗處掰不動後再將粗梗切除，保留兩側嫩葉即可。 | 煮滾水後加入鹽和食用油。
註：滾水中加入鹽和食用油能讓綠色蔬菜保持蔬菜的翠綠色澤。 | 再加入處理過的山蘇，待再次水滾後汆燙30秒撈起瀝乾備用。
註：水一定要大滾再下山蘇，爐火維持中大火讓山蘇下鍋後水溫不會明顯下降，讓水能迅速再次沸騰，才不會讓山蘇在熱水中浸泡過久而變軟。 | 小魚乾洗淨後以米酒浸泡５分鐘去除腥味。
起油鍋煸香小魚乾，小魚乾變軟後加入蒜頭拌炒，炒至小魚乾及蒜頭香氣釋出。 | 加入汆燙好的山蘇葉及蔭樹子，將所有食材快速拌炒均勻即可盛盤。
註：蔭樹子已經有鹹味，不須再調味。 | 爽脆的炒山蘇就完成囉！","炒山蘇。食材：山蘇一盒，蔭樹子2茶匙，小魚乾適量，蒜頭3瓣，米酒適量。做法：山蘇洗淨後由尖部開始往下掰折成適口大小，掰到粗梗處掰不動後再將粗梗切除，保留兩側嫩葉即可。，煮滾水後加入鹽和食用油。
註：滾水中加入鹽和食用油能讓綠色蔬菜保持蔬菜的翠綠色澤。，再加入處理過的山蘇，待再次水滾後汆燙30秒撈起瀝乾備用。
註：水一定要大滾再下山蘇，爐火維持中大火讓山蘇下鍋後水溫不會明顯下降，讓水能迅速再次沸騰，才不會讓山蘇在熱水中浸泡過久而變軟。，小魚乾洗淨後以米酒浸泡５分鐘去除腥味。
起油鍋煸香小魚乾，小魚乾變軟後加入蒜頭拌炒，炒至小魚乾及蒜頭香氣釋出。，加入汆燙好的山蘇葉及蔭樹子，將所有食材快速拌炒均勻即可盛盤。
註：蔭樹子已經有鹹味，不須再調味。，爽脆的炒山蘇就完成囉！。",山蘇/473407_炒山蘇.jpg
451307,山蘇炒肉絲,https://icook.tw/recipes/451307,山蘇、肉絲、米酒、蒜末、醬油、雞粉、香油、鹽巴、糖,山蘇300克 | 肉絲200克 | 蒜末1大匙 | 米酒1小匙 | 醬油1小匙 | 香油1小匙 | 雞粉1小匙 | 鹽巴1小匙 | 糖0.5茶匙,山蘇去掉根部切段洗淨備用，肉絲使用米酒、醬油、香油先醃漬10分鐘 | 熱油鍋爆香蒜末加入肉絲草字8分熟 | 加入山蘇均勻翻炒至微軟，加入雞粉、鹽、糖,山蘇炒肉絲。食材：山蘇300克，肉絲200克，蒜末1大匙，米酒1小匙，醬油1小匙，香油1小匙，雞粉1小匙，鹽巴1小匙，糖0.5茶匙。做法：山蘇去掉根部切段洗淨備用，肉絲使用米酒、醬油、香油先醃漬10分鐘，熱油鍋爆香蒜末加入肉絲草字8分熟，加入山蘇均勻翻炒至微軟，加入雞粉、鹽、糖。,山蘇/451307_山蘇炒肉絲.jpg
472766,茄汁煮山蘇,https://icook.tw/recipes/472766,山蘇、蒜碎、辣椒、酒、味霖、醬油、蕃茄膏、胡椒粉、昆布柴魚高湯,山蘇40g | 蒜碎1顆份 | 辣椒1根 | 酒3cc | 味霖3cc | 醬油1/2小匙 | 蕃茄膏1/2小匙 | 胡椒粉少許 | 昆布柴魚高湯30cc,"山蘇先切掉捲捲部分,再分葉片與梗,葉片段切,梗斜切備用. | 取小鍋子,放入蒜碎,辣椒,酒,味霖,醬油,蕃茄膏及胡椒粉煮滾出香氣,續倒入昆布柴魚高湯. | 再滾先放入步驟1梗煮呈現透明感,加捲捲部分與葉片,偶爾攪拌煮收汁即可.","茄汁煮山蘇。食材：山蘇40g，蒜碎1顆份，辣椒1根，酒3cc，味霖3cc，醬油1/2小匙，蕃茄膏1/2小匙，胡椒粉少許，昆布柴魚高湯30cc。做法：山蘇先切掉捲捲部分,再分葉片與梗,葉片段切,梗斜切備用.，取小鍋子,放入蒜碎,辣椒,酒,味霖,醬油,蕃茄膏及胡椒粉煮滾出香氣,續倒入昆布柴魚高湯.，再滾先放入步驟1梗煮呈現透明感,加捲捲部分與葉片,偶爾攪拌煮收汁即可.。",山蘇/472766_茄汁煮山蘇.jpg
471731,XO干貝醬熱炒山蘇,https://icook.tw/recipes/471731,山蘇、Xo干貝醬、蒜頭,山蘇2把 | Xo干貝醬2大匙 | 蒜頭4顆,"山蘇洗淨切段.蒜頭切片 | 油鍋爆香蒜片，加2湯匙xo干貝醬,炒至醬冒泡泡 | 放山蘇及2茶匙味啉半湯匙米酒1湯匙水,大火炒熟.完成。","XO干貝醬熱炒山蘇。食材：山蘇2把，Xo干貝醬2大匙，蒜頭4顆。做法：山蘇洗淨切段.蒜頭切片，油鍋爆香蒜片，加2湯匙xo干貝醬,炒至醬冒泡泡，放山蘇及2茶匙味啉半湯匙米酒1湯匙水,大火炒熟.完成。。",山蘇/471731_XO干貝醬熱炒山蘇.jpg
462767,蔭瓜山蘇,https://icook.tw/recipes/462767,山蘇、蔭瓜、蒜碎、辣椒、酒、味霖、胡椒粉、昆布柴魚高湯,山蘇60g | 蔭瓜8g | 蒜碎1顆份 | 辣椒1根 | 酒5cc | 味霖3cc | 胡椒粉少許 | 昆布柴魚高湯15cc,"山蘇粗莖縱對半切後段切,蔭瓜切末備用. | 取小鍋子,放入蒜碎,辣椒,酒,味霖,胡椒粉及步驟1蔭瓜煮滾出香氣,續倒入昆布柴魚高湯. | 再滾收乾到8成時放入步驟1山蘇段,邊拌邊加熱收汁即可.","蔭瓜山蘇。食材：山蘇60g，蔭瓜8g，蒜碎1顆份，辣椒1根，酒5cc，味霖3cc，胡椒粉少許，昆布柴魚高湯15cc。做法：山蘇粗莖縱對半切後段切,蔭瓜切末備用.，取小鍋子,放入蒜碎,辣椒,酒,味霖,胡椒粉及步驟1蔭瓜煮滾出香氣,續倒入昆布柴魚高湯.，再滾收乾到8成時放入步驟1山蘇段,邊拌邊加熱收汁即可.。",山蘇/462767_蔭瓜山蘇.jpg
461585,麻香炒山蘇,https://icook.tw/recipes/461585,山蘇、小魚乾、紅花椒油、乾香麻辣子、甘樹子、鹽巴,山蘇300g | 小魚乾適量 | 紅花椒油1大匙 | 乾香麻辣子1大匙 | 甘樹子1大匙 | 鹽巴適量,小魚乾泡米酒備用。 | 山蘇洗淨切小段。 | 熱鍋冷油，先下劉姥姥乾香麻辣子炒出香氣，放入泡好的小魚乾一起拌炒。 | 再放入山蘇、甘樹子翻炒均勻。 | 蓋上鍋蓋悶煮5分鐘。 | 開蓋後調味，加入適量鹽巴、劉姥姥紅花椒油後翻炒均勻。 | 即可盛盤上桌。,麻香炒山蘇。食材：山蘇300g，小魚乾適量，紅花椒油1大匙，乾香麻辣子1大匙，甘樹子1大匙，鹽巴適量。做法：小魚乾泡米酒備用。，山蘇洗淨切小段。，熱鍋冷油，先下劉姥姥乾香麻辣子炒出香氣，放入泡好的小魚乾一起拌炒。，再放入山蘇、甘樹子翻炒均勻。，蓋上鍋蓋悶煮5分鐘。，開蓋後調味，加入適量鹽巴、劉姥姥紅花椒油後翻炒均勻。，即可盛盤上桌。。,山蘇/461585_麻香炒山蘇.jpg
446554,山蘇炒香菇,https://icook.tw/recipes/446554,山蘇、香菇、米酒、蒜末、雞粉、鹽、糖,山蘇2包 | 香菇3朵 | 蒜末1小匙 | 米酒1小匙 | 雞粉1小匙 | 鹽0.5小匙 | 糖0.5小匙,山蘇去根部切段 | 起油鍋爆香蒜末，加入香菇與山蘇翻炒加入米酒、雞粉、鹽、糖翻炒,山蘇炒香菇。食材：山蘇2包，香菇3朵，蒜末1小匙，米酒1小匙，雞粉1小匙，鹽0.5小匙，糖0.5小匙。做法：山蘇去根部切段，起油鍋爆香蒜末，加入香菇與山蘇翻炒加入米酒、雞粉、鹽、糖翻炒。,山蘇/446554_山蘇炒香菇.jpg
451864,吻仔魚炒山蘇,https://icook.tw/recipes/451864,山蘇、吻仔魚、鹽、蒜、味精,山蘇1盒 | 吻仔魚適量 | 蒜3個 | 鹽少量 | 味精適量,"山蘇處理,蒜切片 | 燙水 | 爆蒜,炒吻仔魚酥香 | 炒山蘇,調味 | 盛","吻仔魚炒山蘇。食材：山蘇1盒，吻仔魚適量，蒜3個，鹽少量，味精適量。做法：山蘇處理,蒜切片，燙水，爆蒜,炒吻仔魚酥香，炒山蘇,調味，盛。",山蘇/451864_吻仔魚炒山蘇.jpg
385524,味噌炒山蘇,https://icook.tw/recipes/385524,山蘇、小魚乾、薑母、蒜頭、朝天椒、味噌、沙拉油、麻油,山蘇1大把 | 小魚乾些許 | 薑母4片 | 蒜頭1瓣 | 朝天椒1支 | 味噌1/2湯匙 | 沙拉油1/2湯匙 | 麻油1/2湯匙,"備料如上

💖小魚乾用水泡軟（大約泡5～10分鐘）
💖泡小魚乾的水不要倒掉，備用

💖朝天椒很辣，所以我有先去籽。
💖山蘇葉片有毛，要先用衛生紙擦掉，洗淨後，再切除中間的梗。 | 下沙拉油麻油及薑絲，將薑絲煸至香氣出來 | 蒜頭、辣椒、小魚乾下鍋拌炒，炒出香氣。 | 再下山蘇拌炒 | 最後加入味噌拌炒均勻就完成了。

☘️味噌先用泡小魚乾的水拌開，再整個倒入鍋中。若覺得太乾可再加一些水。","味噌炒山蘇。食材：山蘇1大把，小魚乾些許，薑母4片，蒜頭1瓣，朝天椒1支，味噌1/2湯匙，沙拉油1/2湯匙，麻油1/2湯匙。做法：備料如上

💖小魚乾用水泡軟（大約泡5～10分鐘）
💖泡小魚乾的水不要倒掉，備用

💖朝天椒很辣，所以我有先去籽。
💖山蘇葉片有毛，要先用衛生紙擦掉，洗淨後，再切除中間的梗。，下沙拉油麻油及薑絲，將薑絲煸至香氣出來，蒜頭、辣椒、小魚乾下鍋拌炒，炒出香氣。，再下山蘇拌炒，最後加入味噌拌炒均勻就完成了。

☘️味噌先用泡小魚乾的水拌開，再整個倒入鍋中。若覺得太乾可再加一些水。。",山蘇/385524_味噌炒山蘇.jpg
400285,福菜炒山蘇 家常菜客家菜,https://icook.tw/recipes/400285,山蘇、福菜,山蘇兩把 | 福菜適量,"準備食材 | 切適當大小 | 爆香蒜頭 | 福菜微洗後切適量大小，下鍋一起炒 | 山蘇下鍋變色即可調味
福菜很鹹 鹽要少量","福菜炒山蘇 家常菜客家菜。食材：山蘇兩把，福菜適量。做法：準備食材，切適當大小，爆香蒜頭，福菜微洗後切適量大小，下鍋一起炒，山蘇下鍋變色即可調味
福菜很鹹 鹽要少量。",山蘇/400285_福菜炒山蘇_家常菜客家菜.jpg
