id,name,url,preview_ingredients,ingredients,steps,combined_text,image_path
467982,芥蘭菜炒豆皮,https://icook.tw/recipes/467982,芥蘭菜、煙燻豆皮、雞粉、鹽,芥蘭菜1 | 煙燻豆皮4片 | 雞粉1小匙 | 鹽1小匙,將芥藍洗淨，切斷備用、豆皮切條狀 | 那油鍋將芥藍炒熟加入雞粉與鹽調味 | 放入煙燻豆皮半炒均勻即可,芥蘭菜炒豆皮。食材：芥蘭菜1，煙燻豆皮4片，雞粉1小匙，鹽1小匙。做法：將芥藍洗淨，切斷備用、豆皮切條狀，那油鍋將芥藍炒熟加入雞粉與鹽調味，放入煙燻豆皮半炒均勻即可。,芥藍/467982_芥蘭菜炒豆皮.jpg
471498,芥蘭菜炒臘腸,https://icook.tw/recipes/471498,臘腸、芥蘭菜、鹽、蒜仁、胡椒粉、蠔油、糖、香油,臘腸2條 | 芥蘭菜1把(約200克) | 蒜仁2-3瓣 | 鹽少許 | 胡椒粉少許 | 蠔油1小匙 | 糖1小匙 | 香油1小匙,將臘腸切片；蒜仁切片，備用 | 芥蘭菜去除老葉，切小段後，放入滾水中加入少許的油(材料外)一起快速汆燙過水，再撈起泡冷水備用 | 起油鍋，放入臘腸片與蒜片爆香，再加入芥蘭菜快炒，最後加入所有調味料炒勻即可,芥蘭菜炒臘腸。食材：臘腸2條，芥蘭菜1把(約200克)，蒜仁2-3瓣，鹽少許，胡椒粉少許，蠔油1小匙，糖1小匙，香油1小匙。做法：將臘腸切片；蒜仁切片，備用，芥蘭菜去除老葉，切小段後，放入滾水中加入少許的油(材料外)一起快速汆燙過水，再撈起泡冷水備用，起油鍋，放入臘腸片與蒜片爆香，再加入芥蘭菜快炒，最後加入所有調味料炒勻即可。,芥藍/471498_芥蘭菜炒臘腸.jpg
473073,清燙芥蘭菜佐醬油,https://icook.tw/recipes/473073,芥蘭菜、清醬油、冰糖、橄欖油、蒜末,芥蘭菜4 | 清醬油1 | 冰糖1 | 橄欖油1 | 蒜末1,"調味料1：橄欖油、清醬油、冰糖 | 調味料2 ：蒜頭切末 | 處理好、洗乾淨的芥蘭菜
等水滾後、下去清燙
煮到莖部有變軟就可以裝盤了 | 調味料清醬油炒過（如影片所示）
比例就依個人喜好口味去調整～
小梅子媽已經憑感覺、經驗在調味，所以沒辦法給一個明確的數字比例參考 | 炒好的清醬油，淋到裝盤的芥蘭菜上即可～","清燙芥蘭菜佐醬油。食材：芥蘭菜4，清醬油1，冰糖1，橄欖油1，蒜末1。做法：調味料1：橄欖油、清醬油、冰糖，調味料2 ：蒜頭切末，處理好、洗乾淨的芥蘭菜
等水滾後、下去清燙
煮到莖部有變軟就可以裝盤了，調味料清醬油炒過（如影片所示）
比例就依個人喜好口味去調整～
小梅子媽已經憑感覺、經驗在調味，所以沒辦法給一個明確的數字比例參考，炒好的清醬油，淋到裝盤的芥蘭菜上即可～。",芥藍/473073_清燙芥蘭菜佐醬油.jpg
460860,蒜炒芥蘭菜心,https://icook.tw/recipes/460860,芥藍菜心、蒜末吧、鹽、雞粉,芥藍菜心大把 | 蒜末吧1小匙 | 鹽1茶匙 | 雞粉1.5小匙,芥藍菜心粗根使用削皮切除用刀将芥藍菜心切成小块 | 煮一鍋熱水加入芥藍菜心煮至微軟 | 熱油鍋爆香蒜末，加入煮熟的芥藍菜心、適量的鹽和雞粉一起翻炒即可。,蒜炒芥蘭菜心。食材：芥藍菜心大把，蒜末吧1小匙，鹽1茶匙，雞粉1.5小匙。做法：芥藍菜心粗根使用削皮切除用刀将芥藍菜心切成小块，煮一鍋熱水加入芥藍菜心煮至微軟，熱油鍋爆香蒜末，加入煮熟的芥藍菜心、適量的鹽和雞粉一起翻炒即可。。,芥藍/460860_蒜炒芥蘭菜心.jpg
478556,芥蘭蝦仁 / 家常菜,https://icook.tw/recipes/478556,芥蘭菜、鮮蝦、鹽巴、蒜瓣、白胡椒粉、老薑片、鹽、油、米酒,芥蘭菜1把 | 鮮蝦10隻 | 蒜瓣4瓣 | 老薑片3片 | 鹽1/5小匙 | 油1/2大匙 | 米酒1大匙 | 鹽巴1/5小匙 | 白胡椒粉1/4小匙,"●芥蘭菜將粗梗先摘折泡水洗淨再用刨刀刨莖部粗皮，葉菜跟細梗泡水換水2-3次洗淨瀝乾，莖跟葉熟成時間不同分開擺放。
●蒜瓣洗過切掉蒂頭拍碎剝膜。
●老薑刷洗乾淨切片。
●辣椒洗過剪斜片當盤飾用不喜可省略。 | ●蝦子去腸泥示範影片https: | icook.tw | recipes | 477023●蝦洗淨剝殼，剪掉蝦鬚根蝦腳再剪斷蝦頭，剝殼用小刀沿背脊劃刀幫蝦仁開背在水龍頭底下小流水沖掉腸泥，用醃料抓醃放冷藏15分鐘。 | ●鍋小火加油，先放(薑片)煎2分鐘後挪到鍋邊，再開始煎蝦球，按下碼錶開始計時同時將(蝦仁)均勻擺好。 | ●從第一隻擺的蝦仁用筷子一一幫蝦翻身，此時蝦仁已8分熟，碼錶時間約3分鐘時間，再從第一隻翻面的蝦仁用筷子一一讓蝦仁剖開背立著煎，此時蝦仁已全熟，碼錶時間來到5分鐘時間，蝦球已熟夾出。 | ●用煎蝦球原鍋原油維持小火放(蒜末)跟薑片一起爆香，再撒(鹽)，用含有蝦的動物油脂炒芥蘭能讓帶苦味的芥蘭菜不苦。 | ●先把(芥蘭菜梗)放進來翻炒。 | ●再把(芥菜葉)抓捧放進鍋中，蓋鍋蒸炒1.5分鐘。 | ●1.5分鐘到打開鍋從鍋底往上翻炒，淋上(米酒)提鮮，把(煎熟的鮮蝦)倒回鍋中翻炒讓味道融合，熄火，完成。 | 擺盤可以這樣做，用料理長筷夾取芥蘭菜梗鋪盤底，再夾葉菜擺放，再把蝦仁擺上。(擺盤要美，從採買、清洗備料、烹煮就開始，就很省心。) | 芥蘭菜簡單吃懶人包https: | tinyurl.com | y6cjekf6","芥蘭蝦仁 / 家常菜。食材：芥蘭菜1把，鮮蝦10隻，蒜瓣4瓣，老薑片3片，鹽1/5小匙，油1/2大匙，米酒1大匙，鹽巴1/5小匙，白胡椒粉1/4小匙。做法：●芥蘭菜將粗梗先摘折泡水洗淨再用刨刀刨莖部粗皮，葉菜跟細梗泡水換水2-3次洗淨瀝乾，莖跟葉熟成時間不同分開擺放。
●蒜瓣洗過切掉蒂頭拍碎剝膜。
●老薑刷洗乾淨切片。
●辣椒洗過剪斜片當盤飾用不喜可省略。，●蝦子去腸泥示範影片https:，icook.tw，recipes，477023●蝦洗淨剝殼，剪掉蝦鬚根蝦腳再剪斷蝦頭，剝殼用小刀沿背脊劃刀幫蝦仁開背在水龍頭底下小流水沖掉腸泥，用醃料抓醃放冷藏15分鐘。，●鍋小火加油，先放(薑片)煎2分鐘後挪到鍋邊，再開始煎蝦球，按下碼錶開始計時同時將(蝦仁)均勻擺好。，●從第一隻擺的蝦仁用筷子一一幫蝦翻身，此時蝦仁已8分熟，碼錶時間約3分鐘時間，再從第一隻翻面的蝦仁用筷子一一讓蝦仁剖開背立著煎，此時蝦仁已全熟，碼錶時間來到5分鐘時間，蝦球已熟夾出。，●用煎蝦球原鍋原油維持小火放(蒜末)跟薑片一起爆香，再撒(鹽)，用含有蝦的動物油脂炒芥蘭能讓帶苦味的芥蘭菜不苦。，●先把(芥蘭菜梗)放進來翻炒。，●再把(芥菜葉)抓捧放進鍋中，蓋鍋蒸炒1.5分鐘。，●1.5分鐘到打開鍋從鍋底往上翻炒，淋上(米酒)提鮮，把(煎熟的鮮蝦)倒回鍋中翻炒讓味道融合，熄火，完成。，擺盤可以這樣做，用料理長筷夾取芥蘭菜梗鋪盤底，再夾葉菜擺放，再把蝦仁擺上。(擺盤要美，從採買、清洗備料、烹煮就開始，就很省心。)，芥蘭菜簡單吃懶人包https:，tinyurl.com，y6cjekf6。",芥藍/478556_芥蘭蝦仁___家常菜.jpg
479259,炒芥藍菜 / 家常菜,https://icook.tw/recipes/479259,芥蘭菜、蒜瓣、油、鹽,芥蘭菜30克 | 蒜瓣3瓣 | 油1/2大匙 | 鹽1/4小匙,"●很幸運買到芥蘭菜摘折過靠近心的嫩葉，用凈毒五郎按4下均勻噴過，加水泡1小時換水2-3次洗過瀝乾。
●蒜瓣洗過切掉蒂頭拍碎剝膜。 | ●鍋小火加油先爆香蒜瓣後先灑鹽。 | ●再把洗好的菜抓捧進鍋中，蓋上鍋蓋設定計時器蒸炒5分鐘，5分鐘到打開鍋蓋翻拌一下，芥藍菜熟了之後會變深綠色，就可以熄火囉。 | 高鈣的蔬菜，簡單蒜炒就很好吃。","炒芥藍菜 / 家常菜。食材：芥蘭菜30克，蒜瓣3瓣，油1/2大匙，鹽1/4小匙。做法：●很幸運買到芥蘭菜摘折過靠近心的嫩葉，用凈毒五郎按4下均勻噴過，加水泡1小時換水2-3次洗過瀝乾。
●蒜瓣洗過切掉蒂頭拍碎剝膜。，●鍋小火加油先爆香蒜瓣後先灑鹽。，●再把洗好的菜抓捧進鍋中，蓋上鍋蓋設定計時器蒸炒5分鐘，5分鐘到打開鍋蓋翻拌一下，芥藍菜熟了之後會變深綠色，就可以熄火囉。，高鈣的蔬菜，簡單蒜炒就很好吃。。",芥藍/479259_炒芥藍菜___家常菜.jpg
477403,蠔油芥藍,https://icook.tw/recipes/477403,水、植物油、素蠔油膏、鹽、醬油、芥藍菜、白醋、蒜頭、細砂糖、太白粉,水1000毫升 | 植物油1小匙 | 鹽0.5小匙 | 白醋1小匙 | 素蠔油膏1大匙 | 醬油1大匙 | 蒜頭5瓣 | 鹽0.5小匙 | 細砂糖1小匙 | 水200毫升 | 太白粉1大匙 | 植物油1大匙 | 芥藍菜300克,芥藍菜清洗後切除梗的末端纖維較粗的部位 | 如果梗較長，可以切一小段起來 | 菜葉如果較長，也可切一小段起來 | 將蒜頭清洗後切成蒜末 | 準備川燙水：將川燙水食材置於鍋中，然後蓋上鍋蓋，再加熱至沸騰。 | 將芥藍菜置於沸水中川燙2分鐘，然後撈起擺盤 | 準備素蠔油醬汁：先將太白粉+水拌勻 | 將鍋子熱鍋後，開小火加入蒜末炒香後熄火 | 加入素蠔油+醬油+鹽+細砂糖+太白粉水(太白粉水加入前要再拌勻)後，再開火拌炒至醬汁呈濃稠狀 | 素蠔油醬汁完成 | 將素蠔油醬汁淋在芥藍菜上即完成,蠔油芥藍。食材：水1000毫升，植物油1小匙，鹽0.5小匙，白醋1小匙，素蠔油膏1大匙，醬油1大匙，蒜頭5瓣，鹽0.5小匙，細砂糖1小匙，水200毫升，太白粉1大匙，植物油1大匙，芥藍菜300克。做法：芥藍菜清洗後切除梗的末端纖維較粗的部位，如果梗較長，可以切一小段起來，菜葉如果較長，也可切一小段起來，將蒜頭清洗後切成蒜末，準備川燙水：將川燙水食材置於鍋中，然後蓋上鍋蓋，再加熱至沸騰。，將芥藍菜置於沸水中川燙2分鐘，然後撈起擺盤，準備素蠔油醬汁：先將太白粉+水拌勻，將鍋子熱鍋後，開小火加入蒜末炒香後熄火，加入素蠔油+醬油+鹽+細砂糖+太白粉水(太白粉水加入前要再拌勻)後，再開火拌炒至醬汁呈濃稠狀，素蠔油醬汁完成，將素蠔油醬汁淋在芥藍菜上即完成。,芥藍/477403_蠔油芥藍.jpg
457275,《炒芥蘭菜》,https://icook.tw/recipes/457275,芥蘭菜、一鍋熱開水、鹽巴、蒜頭油、蠔油、鮮味抄手or鹽,芥蘭菜1把 | 一鍋熱開水7分滿 | 鹽巴2小匙 | 蒜頭油適量 | 蠔油2大匙 | 鮮味抄手or鹽適量,"先將芥蘭菜洗乾淨
切成小段

如果沒蒜頭油，拍3顆蒜頭
喜歡吃辣的，可以切一些辣椒 | 1.準備一鍋熱開水+鹽巴

2.水滾後～放入芥蘭菜川燙
（粗梗先放煮一下下在放葉子，葉子比較快熟）

3.川燙約半熟後，撈起來備用 | 1.炒鍋中火放入蒜頭油炒香

2.放入川燙好的芥蘭菜

3.拌炒熟後，
加入蠔油和鮮味炒手or鹽巴

4.拌炒均勻就可以吃嘍～","《炒芥蘭菜》。食材：芥蘭菜1把，一鍋熱開水7分滿，鹽巴2小匙，蒜頭油適量，蠔油2大匙，鮮味抄手or鹽適量。做法：先將芥蘭菜洗乾淨
切成小段

如果沒蒜頭油，拍3顆蒜頭
喜歡吃辣的，可以切一些辣椒，1.準備一鍋熱開水+鹽巴

2.水滾後～放入芥蘭菜川燙
（粗梗先放煮一下下在放葉子，葉子比較快熟）

3.川燙約半熟後，撈起來備用，1.炒鍋中火放入蒜頭油炒香

2.放入川燙好的芥蘭菜

3.拌炒熟後，
加入蠔油和鮮味炒手or鹽巴

4.拌炒均勻就可以吃嘍～。",芥藍/457275_《炒芥蘭菜》.jpg
472633,茴香芥蘭菜湯,https://icook.tw/recipes/472633,茴香菜、芥蘭菜有花、芹菜、蔥、鮮味炒手、鹽、米酒,茴香菜1把 | 芥蘭菜有花1把 | 芹菜1根 | 蔥1根 | 鮮味炒手2匙 | 鹽1小匙 | 米酒1米杯,將芥蘭菜、茴香、芹菜、蔥洗淨切段，其中芥蘭菜梗、茴香菜梗跟葉子分開。 | 用豬油煮比較好吃😋，鍋燒熱加豬油1大匙，放入一部份的芹菜、蔥段爆香，再放入芥蘭菜梗、茴香菜梗一起炒。 | 待變色後再陸續加入芥蘭菜葉、茴香菜葉，並繼續翻炒至所有菜葉稍微軟化，約2分鐘。 | 加入米酒，煮約3分鐘後，加鹽調味，然後加入鮮味炒手，也加4碗水煮至湯汁濃郁，我煮的比較久一點，因為讓葉、梗軟爛ㄧ些老人家比較好咬，即可起鍋食用。,茴香芥蘭菜湯。食材：茴香菜1把，芥蘭菜有花1把，芹菜1根，蔥1根，鮮味炒手2匙，鹽1小匙，米酒1米杯。做法：將芥蘭菜、茴香、芹菜、蔥洗淨切段，其中芥蘭菜梗、茴香菜梗跟葉子分開。，用豬油煮比較好吃😋，鍋燒熱加豬油1大匙，放入一部份的芹菜、蔥段爆香，再放入芥蘭菜梗、茴香菜梗一起炒。，待變色後再陸續加入芥蘭菜葉、茴香菜葉，並繼續翻炒至所有菜葉稍微軟化，約2分鐘。，加入米酒，煮約3分鐘後，加鹽調味，然後加入鮮味炒手，也加4碗水煮至湯汁濃郁，我煮的比較久一點，因為讓葉、梗軟爛ㄧ些老人家比較好咬，即可起鍋食用。。,芥藍/472633_茴香芥蘭菜湯.jpg
478124,汆燙芥藍菜花,https://icook.tw/recipes/478124,芥蘭菜花、酪梨油、蒜末、鹽、紅蘿蔔（配色用）、一鍋滾水,芥蘭菜花1斤 | 酪梨油2大匙 | 蒜末2大瓣 | 鹽1小時 | 紅蘿蔔（配色用）少許 | 一鍋滾水1鍋,芥蘭菜花洗淨瀝乾水分⋯⋯ | 將水煮滾後放入洗淨的芥蘭花菜汆燙後撈起⋯ | 汆燙好的芥蘭菜加入酪梨油、蒜末、鹽，拌勻即可😋 | 😋 | 也可切幾片紅蘿蔔用少許油加熱一下後一起拌入食用😋,汆燙芥藍菜花。食材：芥蘭菜花1斤，酪梨油2大匙，蒜末2大瓣，鹽1小時，紅蘿蔔（配色用）少許，一鍋滾水1鍋。做法：芥蘭菜花洗淨瀝乾水分⋯⋯，將水煮滾後放入洗淨的芥蘭花菜汆燙後撈起⋯，汆燙好的芥蘭菜加入酪梨油、蒜末、鹽，拌勻即可😋，😋，也可切幾片紅蘿蔔用少許油加熱一下後一起拌入食用😋。,芥藍/478124_汆燙芥藍菜花.jpg
